summoner_name,played_with,won_with,played_against,lost_against,date,last_played
wickichickiding,1.0,0,0,0,28-9-2022 20:7,Nidalee
whatareyoudoing,1.0,0,0,0,16-12-2022 20:53,Riven
waterbending mom,1.0,0,0,0,2-5-2023 14:40,Zac
wartedochmal,1.0,0,1,1,6-9-2022 10:26,Tristana
wannafly11,1.0,0,0,0,25-4-2023 12:6,Senna
wanna be my papi,1.0,0,0,0,8-7-2023 10:56,Aphelios
wSabo,1.0,0,0,0,5-9-2023 21:11,Kaisa
voyvhxsnj,1.0,0,0,0,26-1-2023 14:14,Graves
violentpenguin06,1.0,0,0,0,5-9-2023 21:12,Qiyana
vGwWalker,1.0,0,0,0,30-7-2022 12:42,MasterYi
unsubbed Yugen1,1.0,0,0,0,11-10-2023 18:29,Belveth
unreseteable,1.0,0,0,0,12-3-2023 14:26,Zac
unaigra,1.0,0,0,0,8-7-2023 10:56,Vayne
ug0tbamb00zled,1.0,0,0,0,13-5-2023 15:43,LeeSin
uLimZ,1.0,0,0,0,18-12-2022 15:8,Nidalee
uKoginMawViJannâ,1.0,0,0,0,25-3-2023 14:2,Amumu
ttvjumpywizardnl,1.0,0,0,0,11-10-2023 18:29,Brand
troudupopotin,1.0,0,0,0,24-9-2022 23:1,Urgot
trick1gboy,1.0,0,0,0,21-3-2023 12:35,Amumu
torte98789,1.0,0,0,0,21-7-2022 21:48,Heimerdinger
tonkiss,1.0,0,0,0,22-10-2022 19:21,Nilah
til853,1.0,0,0,0,24-6-2023 14:59,Pantheon
theproyoucuf,1.0,0,0,0,21-5-2023 13:47,Twitch
thebiggituli,1.0,0,0,0,11-10-2023 18:30,Thresh
the ARAM player,1.0,0,0,0,19-7-2022 11:49,MissFortune
teddybear461,1.0,0,0,0,21-5-2023 13:48,Garen
tairenix,1.0,0,0,0,19-3-2023 13:12,Sion
sxmxn1x2,1.0,0,0,0,14-2-2023 19:57,Ryze
strict ks policy,1.0,0,0,0,5-2-2023 14:54,Pyke
straorPinari,1.0,0,0,0,11-10-2023 18:30,Senna
steckmc,1.0,0,0,0,12-3-2023 14:26,TwistedFate
squirrelonfire,1.0,0,0,0,6-9-2022 10:45,Zilean
sonoftimar,1.0,0,0,0,6-8-2023 11:3,Maokai
snus 43 mg ,1.0,0,0,0,5-9-2023 21:12,Xerath
smilra,1.0,0,0,0,26-5-2022 21:37,Rell
small if false,1.0,0,0,0,15-6-2022 15:42,Varus
sirgreente,1.0,0,0,0,2-5-2023 14:40,MissFortune
showtard hunter,1.0,0,0,0,13-5-2023 15:43,Rammus
sharrab,1.0,0,0,0,5-1-2023 22:40,Lulu
sfqryhjay,1.0,0,0,0,9-5-2023 17:7,LeeSin
sf abuzer,1.0,0,0,0,9-6-2022 9:26,Draven
sebistu,1.0,0,0,0,1-2-2023 21:2,Ziggs
scuzzy50,1.0,0,0,0,16-9-2023 10:23,Kayn
sbramstein,1.0,0,0,0,15-6-2022 15:43,Lucian
sbnN,1.0,0,0,0,18-5-2023 19:11,Warwick
sawleader1,1.0,0,0,0,28-1-2023 12:38,Vladimir
sankosvenskaEU,1.0,0,0,0,5-1-2023 22:40,Veigar
sQwer,1.0,0,0,0,21-3-2023 12:35,Volibear
rowdyperiod,1.0,0,0,0,9-5-2023 17:5,LeeSin
rolling to win,1.0,0,0,0,15-6-2022 15:42,Kayle
roboguardian,1.0,0,0,0,6-9-2022 10:25,Urgot
rjlwfpw,1.0,0,0,0,8-11-2022 11:42,Azir
right click gawd,1.0,0,0,0,6-11-2022 20:59,Nidalee
renwıck,1.0,0,0,0,29-5-2022 12:46,Corki
reaperFsouls,1.0,0,0,0,30-7-2022 13:4,Veigar
razvan6950,1.0,0,0,0,15-5-2023 22:9,Fizz
raptoum,1.0,0,0,0,30-5-2023 14:35,Xerath
raminou91,1.0,0,0,0,15-1-2023 15:9,Amumu
rajik,1.0,0,0,0,4-1-2023 11:4,Lillia
rZLucien,1.0,0,0,0,20-5-2023 11:59,Leona
r0bertoo,1.0,0,0,0,1-10-2022 20:49,Lissandra
quitou,1.0,0,0,0,21-7-2022 21:49,Varus
queen,1.0,0,0,0,17-1-2023 11:22,Ekko
qop player1,1.0,0,0,0,9-6-2022 9:26,Udyr
qHery,1.0,0,0,0,2-7-2023 15:18,Lissandra
q Drago,1.0,0,0,0,27-11-2022 18:26,TwistedFate
pucko007,1.0,0,0,0,22-9-2023 13:16,Soraka
profett,1.0,0,0,0,26-1-2023 14:14,Kalista
prato,1.0,0,0,0,28-2-2023 20:53,Amumu
potatosIayer,1.0,0,0,0,30-7-2022 16:39,Kayn
poopoo consumer,1.0,0,0,0,11-10-2023 18:29,Singed
poisto allu,1.0,0,0,0,16-12-2022 20:53,Lillia
pijob,1.0,0,0,0,18-10-2023 23:20,Soraka
physics victim,1.0,0,0,0,25-5-2023 20:53,XinZhao
peindekks,1.0,0,0,0,15-6-2022 15:43,Swain
pancake in cream,1.0,0,0,0,4-8-2022 19:46,Quinn
oski23,1.0,0,0,0,9-5-2023 17:6,Malzahar
oniichanUnU,1.0,0,0,0,15-5-2023 22:9,Hecarim
oksus2,1.0,0,0,0,4-1-2023 11:4,Evelynn
okmate123,1.0,0,0,0,27-11-2022 18:27,Ekko
ohiwontletugo,1.0,0,0,0,11-10-2023 18:30,Soraka
nytelu,1.0,0,0,0,19-7-2023 19:27,Gragas
nttsqomx,1.0,0,0,0,12-3-2023 14:26,Sejuani
nouilleaufromage,1.0,0,0,0,25-2-2023 12:33,Blitzcrank
no0Loss,1.0,0,0,0,19-5-2023 22:29,Twitch
nightwing95,1.0,0,0,0,20-3-2023 22:18,Viktor
nico224d,1.0,0,0,0,16-6-2023 10:27,Xayah
nicksu,1.0,0,0,0,11-10-2023 18:29,Nidalee
nexus2713,1.0,0,0,0,19-5-2023 11:40,Sivir
neoliar,1.0,0,0,0,5-2-2023 14:54,Sejuani
nebb4C,1.0,0,0,0,3-8-2022 14:48,Heimerdinger
naradiori,1.0,0,0,0,2-5-2023 14:40,Ryze
nackhss,1.0,0,0,0,19-5-2023 22:29,MonkeyKing
nBeD Tlaloc,1.0,0,0,0,10-12-2022 20:52,Yasuo
n0di15,1.0,0,0,0,13-5-2023 17:50,Kayle
myfakename2,1.0,0,0,0,27-11-2022 18:27,Maokai
muckel9891,1.0,0,0,0,2-5-2023 14:40,Ziggs
msd99,1.0,0,0,0,11-1-2023 20:35,Yasuo
monomelio2003,1.0,0,0,0,17-5-2023 20:12,Nocturne
monchx,1.0,0,0,0,17-1-2023 11:22,Yuumi
momspaghetti,1.0,0,0,0,24-1-2023 15:30,Vladimir
mmatej1,1.0,0,0,0,11-7-2022 18:4,Ahri
mixantropazz,1.0,0,0,0,8-10-2022 16:38,Caitlyn
missed q yikes,1.0,0,0,0,4-1-2023 11:4,Yasuo
misanthropitri,1.0,0,0,0,14-2-2023 19:58,Fiddlesticks
minijöni,1.0,0,0,0,24-1-2023 15:30,MissFortune
miniDVD,1.0,0,0,0,25-3-2023 14:2,Kennen
megatwizle,1.0,0,0,0,29-4-2023 0:12,Xerath
maximilianxing,1.0,0,0,0,5-1-2023 22:40,Anivia
mavbern88,1.0,0,0,0,25-2-2023 12:33,Anivia
mattmagicAUT,1.0,0,0,0,8-8-2022 21:40,Kindred
mattigata75,1.0,0,0,0,4-5-2023 18:39,Jax
mareckins,1.0,0,0,0,5-3-2023 12:32,Vladimir
mansoor2008,1.0,0,0,0,21-7-2022 21:48,Varus
mD Ivy,1.0,0,0,0,1-7-2022 17:17,Velkoz
lvh1,1.0,0,0,0,19-7-2022 11:48,Anivia
ltHurtsWhenlP,1.0,0,0,0,22-6-2022 12:59,Ahri
lordxantam,1.0,0,0,0,27-11-2022 18:27,Nasus
longlong,1.0,0,0,0,12-3-2023 14:26,Senna
lollypop5678,1.0,0,0,0,18-10-2023 23:21,Warwick
lolcehkaka,1.0,0,0,0,12-11-2023 14:42,KSante
locolol,1.0,0,1,0,26-3-2023 16:46,Kassadin
llllIIIllll,1.0,0,0,0,22-10-2022 19:22,Velkoz
lil losty,1.0,0,0,0,27-11-2022 18:26,Volibear
lil jesus chris,1.0,0,0,0,30-4-2023 20:18,Varus
lenaaa,1.0,0,0,0,8-7-2023 10:56,Brand
leiserverspeiser,1.0,0,0,0,5-2-2023 14:54,Khazix
le masmas,1.0,0,0,0,2-7-2023 15:17,Thresh
laubi2,1.0,0,0,0,22-11-2023 9:27,Morgana
lamogalimoe,1.0,0,0,0,30-7-2022 12:42,Nilah
lPapeRikal,1.0,0,0,0,27-11-2022 18:26,Mordekaiser
kwergaist,1.0,0,0,0,25-7-2022 12:6,Samira
kuba,1.0,0,0,0,11-1-2023 20:36,Yone
kryptR,1.0,0,0,0,26-12-2022 22:26,Morgana
krueppelnose,1.0,0,0,0,7-12-2022 10:22,Singed
kox1945pl,1.0,0,0,0,5-1-2023 22:40,Sett
korines,1.0,0,0,0,16-11-2023 11:58,Neeko
korea supp,1.0,0,0,0,11-1-2023 20:36,Zyra
kokagärtner,1.0,0,0,0,8-10-2022 16:38,Lux
kohji x,1.0,0,0,0,27-11-2022 18:26,Rengar
kobanen,1.0,0,0,0,16-9-2022 10:5,Annie
kkr gezeik 420,1.0,0,0,0,15-6-2022 15:43,TwistedFate
kira1005,1.0,0,0,0,22-10-2022 19:21,Soraka
kingkryko,1.0,0,0,0,17-5-2023 21:49,Ezreal
kingjacko,1.0,0,0,0,17-12-2022 17:23,Akali
junjiito is dead,1.0,0,0,0,5-3-2023 12:31,Morgana
juju02,1.0,0,0,0,11-10-2023 18:28,Leblanc
jonywalker,1.0,0,0,0,5-9-2023 21:10,Lucian
joneal,1.0,0,0,0,5-9-2023 21:11,Kaisa
johnylvlu,1.0,0,0,0,9-6-2022 9:26,Sona
jmardo,1.0,0,0,0,30-5-2023 20:4,Renekton
jiuzz1e,1.0,0,0,0,14-2-2023 21:29,Nilah
jirenta,1.0,0,0,0,16-9-2023 10:23,Darius
jhinius4444,1.0,0,0,0,29-4-2023 17:34,Xerath
jeansbonsoir,1.0,0,0,0,10-12-2022 20:52,Sylas
jayzisoverrated,1.0,0,0,0,11-10-2023 18:29,Anivia
javiiii21,1.0,0,0,0,6-8-2023 11:3,Fiddlesticks
jackeylove2,1.0,0,0,0,17-12-2022 17:23,Jinx
jaacinto,1.0,0,0,0,15-5-2023 22:9,Ahri
j27rd02,1.0,0,0,0,9-5-2023 17:5,Veigar
ivešica,1.0,0,0,0,28-9-2022 20:7,Nasus
ipvdn,1.0,0,0,0,16-12-2022 20:53,Veigar
imBACac,1.0,0,0,0,15-1-2023 15:10,Veigar
ikzeghoi,1.0,0,0,0,18-10-2023 23:20,Velkoz
ieuD,1.0,0,0,0,17-12-2022 15:56,Hecarim
ieatmybullets,1.0,0,0,0,1-7-2022 18:16,Yasuo
ichdeutsch,1.0,0,0,0,4-1-2023 11:4,MissFortune
iSuppört,1.0,0,0,0,2-7-2023 15:18,Sivir
iMoki,1.0,0,0,0,22-3-2023 21:40,MissFortune
iHornE,1.0,0,0,0,9-5-2023 17:7,Lulu
iCal,1.0,0,0,0,3-5-2023 21:0,Graves
i900,1.0,0,0,0,23-8-2022 16:46,Lillia
i will escape,1.0,0,0,0,21-7-2022 21:48,Ryze
hyy105ms,1.0,0,0,0,10-12-2022 20:52,Veigar
hydrocikline,1.0,0,0,0,22-6-2022 12:59,Xayah
huahaoyueyuan,1.0,0,0,0,16-12-2022 21:34,Vladimir
hi im laggin,1.0,0,0,0,6-9-2022 10:25,Rengar
heymamaala,1.0,0,0,0,2-7-2023 15:18,Ezreal
heaps1ze,1.0,0,0,0,19-7-2023 19:27,Shyvana
hannen,1.0,0,0,0,12-3-2023 14:27,Lucian
gökmaster,1.0,0,0,0,22-9-2023 13:16,LeeSin
golloum03,1.0,0,0,0,16-12-2022 20:53,Fizz
ginva open,1.0,0,0,0,14-2-2023 19:59,MonkeyKing
gatita,1.0,0,0,0,9-5-2023 17:5,Leblanc
gamerorm,1.0,0,0,0,5-2-2023 14:54,Nidalee
gamedumb,1.0,0,0,0,11-10-2023 18:29,Blitzcrank
gaki971,1.0,0,0,0,24-9-2022 23:1,Zed
gaboto,1.0,0,0,0,6-11-2022 20:59,Taric
freebooter man,1.0,0,0,0,8-7-2023 10:57,Belveth
freakymystery,1.0,0,0,0,1-2-2023 21:25,Viktor
forsenPls7,1.0,0,0,0,9-5-2023 17:6,Diana
fivedotfive,1.0,0,0,0,13-5-2023 15:43,Renekton
firetogo,1.0,0,0,0,11-10-2023 18:30,Aphelios
firebuckie,1.0,0,0,0,20-3-2023 22:17,Zeri
finkeln,1.0,0,0,0,5-3-2023 12:32,MasterYi
filix123,1.0,0,0,0,21-5-2023 13:48,Nunu
fdfbmpr,1.0,0,0,0,28-6-2023 21:27,KogMaw
farhat1,1.0,0,0,0,11-9-2022 15:26,Leblanc
eye of heaven ,1.0,0,0,0,6-11-2022 20:59,Vayne
exceful,1.0,0,0,0,27-11-2023 10:35,Galio
ewaN2506,1.0,0,0,0,21-2-2023 16:54,JarvanIV
eviL Diabolús,1.0,0,0,0,22-10-2022 19:22,Brand
everyday 257,1.0,0,0,0,5-3-2023 12:32,Neeko
evelien123,1.0,0,0,0,9-5-2023 17:5,Lulu
esiXas,1.0,0,0,0,5-2-2023 14:54,Caitlyn
erstingo,1.0,0,0,0,14-2-2023 19:58,Lux
erroderHD,1.0,0,0,0,5-3-2023 12:32,Lux
erpizzaiolo13,1.0,0,0,0,4-5-2023 18:39,Nocturne
erkebabbaro27,1.0,0,0,0,4-5-2023 18:39,Rakan
erisdar,1.0,0,0,0,26-12-2022 14:28,Vex
epiploown,1.0,0,0,0,22-9-2023 15:8,KogMaw
emanuel12,1.0,0,0,0,20-5-2023 11:59,MasterYi
elikant3,1.0,0,0,0,29-4-2023 0:12,Karthus
elfollapavas69,1.0,0,0,0,16-12-2022 20:53,Heimerdinger
edz,1.0,0,0,0,9-6-2023 20:29,Ashe
earthlettuce,1.0,0,0,0,20-3-2023 22:18,Ashe
eElio,1.0,0,0,0,27-2-2023 18:21,Nami
dαMotα,1.0,0,0,0,20-3-2023 22:17,Leona
dunnerkeil65,1.0,0,0,0,12-7-2022 21:1,TahmKench
dreieich,1.0,0,0,0,10-12-2022 22:9,Kayle
draavenmechanics,1.0,0,0,0,3-8-2022 14:49,Samira
dernoah99,1.0,0,0,0,24-10-2022 12:37,Velkoz
deathfrog423,1.0,0,0,0,30-7-2022 12:42,Rengar
dcizll,1.0,0,0,0,25-4-2023 12:7,Vayne
danilion,1.0,0,0,0,26-2-2023 12:16,Hecarim
dancefrog,1.0,0,0,0,13-5-2023 15:43,Qiyana
dabatista,1.0,0,0,0,1-7-2022 17:17,Nautilus
d0mik,1.0,0,0,0,25-4-2023 12:6,Ezreal
cute buff,1.0,0,0,0,5-2-2023 14:54,Vex
crazel86,1.0,0,0,0,22-10-2022 19:22,Anivia
crabi7,1.0,0,0,0,7-12-2022 10:22,Annie
cosmic bee,1.0,0,0,0,6-11-2022 20:59,Rumble
coolmanjohn,1.0,0,0,0,21-3-2023 12:35,Akali
clipeus virtutis,1.0,0,0,0,16-6-2023 10:26,Lissandra
cip0lla,1.0,0,0,0,23-8-2022 16:46,Kaisa
chibrax masqué,1.0,0,0,0,19-7-2023 19:27,Lux
cherny123,1.0,0,0,0,27-1-2023 15:8,Maokai
chado fig,1.0,0,0,0,20-3-2023 22:18,JarvanIV
ch4rk41,1.0,0,0,0,1-7-2022 18:16,Senna
ch1ck3n,1.0,0,0,0,2-7-2023 15:18,Katarina
cement bag,1.0,0,0,0,10-12-2022 20:52,Samira
cee3PO,1.0,0,0,0,6-9-2022 10:26,Varus
carlheinz70,1.0,0,0,0,24-6-2023 14:59,Veigar
bönjour,1.0,0,0,0,14-7-2023 22:9,MonkeyKing
busdriverhk02,1.0,0,0,0,12-3-2023 14:26,Draven
bugsdelang,1.0,0,0,0,28-1-2023 13:53,Fiddlesticks
bug collector 97,1.0,0,0,0,30-5-2023 20:4,Kindred
bryantang,1.0,0,0,0,11-9-2022 15:26,Khazix
brain was out,1.0,0,0,0,4-1-2023 11:4,Lucian
bornofanoob,1.0,0,0,0,2-5-2023 14:40,Ahri
boedkergaard,1.0,0,0,0,26-1-2023 14:14,Senna
bluedragonlk,1.0,0,0,0,5-9-2023 21:11,Xayah
big if truee,1.0,0,0,0,15-6-2022 15:42,Singed
beurettedeluxee,1.0,0,0,0,11-10-2023 18:29,Xayah
best5arya,1.0,0,0,0,16-9-2022 10:5,MissFortune
baoziruqin,1.0,0,0,0,19-7-2023 19:27,Senna
babobar,1.0,0,0,0,1-8-2022 20:42,Viktor
baal my beloved,1.0,0,0,0,16-6-2023 10:26,Corki
b2zqw,1.0,0,1,0,21-3-2023 12:35,Vayne
axielito,1.0,0,0,0,2-5-2023 14:40,Pantheon
ascvbnji,1.0,0,0,0,5-9-2023 21:11,Blitzcrank
arthpisc,1.0,0,0,0,26-1-2023 14:14,Rammus
arograming,1.0,0,0,0,17-5-2023 23:47,Thresh
arni91,1.0,0,0,0,21-2-2023 16:54,Ornn
ariakas95,1.0,0,0,0,19-5-2023 11:40,Neeko
arhitekt,1.0,0,0,0,6-8-2022 12:29,Vladimir
antei ryu,1.0,0,0,0,25-7-2022 9:43,Malzahar
amapola salvaje,1.0,0,0,0,30-7-2022 13:4,JarvanIV
alphhaY,1.0,0,0,0,27-11-2022 18:25,Ryze
aliep,1.0,0,0,0,16-9-2022 10:4,Graves
alicebabyuwu,1.0,0,0,0,29-5-2023 21:56,Fiddlesticks
adc diff s13,1.0,0,0,0,25-2-2023 12:33,JarvanIV
ada 123 DO,1.0,0,0,0,6-9-2022 10:26,Lux
abdul569,1.0,0,0,0,16-12-2022 20:54,Pyke
aBigFisshu,1.0,0,0,0,20-3-2023 22:17,Rumble
a smol pp u have,1.0,0,0,0,19-2-2023 12:28,Lissandra
a lewd loli,1.0,0,0,0,20-3-2023 22:17,Thresh
a gank on titan,1.0,0,0,0,30-7-2022 16:39,Tristana
Zypherus,1.0,0,0,0,27-11-2022 18:27,Teemo
Zubát,1.0,0,0,0,11-10-2023 18:29,Malzahar
Zpyka,1.0,0,0,0,28-2-2023 20:53,Mordekaiser
Zouji,1.0,0,0,0,6-9-2022 11:37,Ornn
Zokole86,1.0,0,0,0,1-7-2022 18:16,Alistar
Zohoyun,1.0,0,0,0,5-9-2023 21:12,Zoe
Ziskie,1.0,0,0,0,23-8-2022 16:46,Gnar
Zinkbert,1.0,0,0,0,17-1-2023 11:22,Fiora
Zimaxci,1.0,0,0,0,28-6-2023 21:27,Riven
ZigLagirafe,1.0,0,0,0,13-5-2023 15:44,Chogath
ZhuShow,1.0,0,0,0,26-1-2023 14:14,Lucian
ZeroTolerance0,1.0,0,0,0,18-10-2023 23:20,Talon
Zergnumbaone,1.0,0,0,0,6-10-2022 8:10,Kayle
Zeldris68876,1.0,0,0,0,30-7-2022 12:42,Leblanc
Zelda,1.0,0,0,0,22-6-2022 13:10,Sivir
Zekkenxx,1.0,0,0,0,18-10-2023 23:20,Syndra
Zaziko,1.0,0,0,0,2-7-2023 15:17,TwistedFate
ZaubererSpandaus,1.0,0,0,0,5-3-2023 12:31,Xerath
Zarte Prinzessin,1.0,0,0,0,14-2-2023 19:58,Caitlyn
Zangief360,1.0,0,0,0,28-6-2023 21:27,Nasus
ZackKetsu,1.0,0,0,0,6-9-2022 10:25,Neeko
Zaceylon,1.0,0,0,0,16-6-2023 10:27,Sylas
ZN LeonDerProfi,1.0,0,0,0,22-9-2023 15:8,Sejuani
Z0JA,1.0,0,0,0,12-3-2023 14:27,Urgot
Yäck wack cob,1.0,0,0,0,28-2-2023 20:54,Nidalee
Yuumì,1.0,0,0,0,12-11-2023 14:42,Malzahar
Yuri Ha Jahad,1.0,0,0,0,6-6-2022 16:20,Janna
Yumekσ Jabami,1.0,0,0,0,21-7-2022 21:48,Ahri
Ysqandar,1.0,0,0,0,12-11-2023 15:23,Qiyana
Your Kenpachi,1.0,0,0,0,30-4-2023 20:18,Viktor
Your Daddy irl,1.0,0,0,0,27-4-2023 13:9,Lucian
Young Kennedy,1.0,0,0,0,23-8-2022 16:46,Varus
Young Asmarino,1.0,0,0,0,27-11-2022 18:27,Rakan
You in One,1.0,0,0,0,15-1-2023 15:10,Yone
Yorick Joestar,1.0,0,0,0,15-6-2022 15:43,Syndra
Yorakillu,1.0,0,0,0,20-3-2023 22:17,Riven
YoU WonT SurvivE,1.0,0,0,0,26-1-2023 14:14,Teemo
Ykario,1.0,0,0,0,22-9-2023 13:16,KSante
Yitara,1.0,0,0,0,25-3-2023 17:18,Illaoi
YellowSubmarine,1.0,0,0,0,24-1-2023 15:30,KogMaw
Yellow fingeR,1.0,0,0,0,18-10-2023 23:21,Kaisa
Yasaî,1.0,0,0,0,14-2-2023 19:58,Sion
Yami no yoso,1.0,0,0,0,21-5-2023 13:48,Singed
YamamotoHagakure,1.0,0,0,0,16-12-2022 20:54,Aatrox
Yaiko,1.0,0,0,0,1-7-2022 18:16,Jayce
YARKOVSKY,1.0,0,0,0,2-5-2023 14:40,Illaoi
XÆ A 12 b,1.0,0,0,0,19-7-2022 11:48,Galio
XxxMarcDutrouxxX,1.0,0,0,0,5-2-2023 14:54,Jax
Xxploxive,1.0,0,0,0,28-6-2023 21:27,Graves
XxTheMastoXx,1.0,0,0,0,22-10-2022 19:21,Ekko
XxParados98xX,1.0,0,0,0,21-7-2022 21:48,Thresh
XxIamANoobyxX,1.0,0,0,0,11-1-2023 20:36,Brand
XxBenjoxX,1.0,0,0,0,6-11-2022 20:59,Ekko
Xengole,1.0,0,0,0,18-10-2023 23:20,Nilah
XaloinV1,1.0,0,0,0,8-7-2023 10:56,MissFortune
Xaku,1.0,0,0,0,11-1-2023 20:36,Leblanc
Xabi Tupa,1.0,0,0,0,22-10-2022 19:22,Swain
XD HakimXG,1.0,0,0,0,13-5-2023 17:50,Vladimir
X10BanChampionX,1.0,0,0,0,6-8-2023 11:3,Gangplank
WyWyWyWy,1.0,0,0,0,24-1-2023 16:3,Caitlyn
Wurzelwolke,1.0,0,0,0,17-1-2023 11:22,Evelynn
Wukong Ð Luffy,1.0,0,0,0,15-6-2022 15:42,Graves
Wrash,1.0,0,0,0,9-5-2023 17:5,Jax
WoyWoyWoy,1.0,0,0,0,1-7-2022 18:16,DrMundo
WorldOfWardcraft,1.0,0,0,0,12-7-2022 12:26,Sivir
Wondewsbu,1.0,0,0,0,12-3-2023 14:27,Jhin
Wolfcl4w,1.0,0,0,0,6-11-2022 20:59,RekSai
WoUtRix,1.0,0,0,0,16-9-2022 10:35,Syndra
Wizzardry Dude,1.0,0,0,0,8-11-2022 11:42,Renata
Winzoo,1.0,0,0,0,16-9-2022 10:5,AurelionSol
Winndigo,1.0,0,0,0,11-5-2023 20:10,Yone
Win0,1.0,0,0,0,7-2-2023 11:24,Xerath
Win with Neffex,1.0,0,0,0,1-7-2022 18:16,Graves
Win if gei,1.0,0,1,1,5-1-2023 22:40,Ashe
Will Burner III,1.0,0,0,0,18-10-2023 23:21,Shaco
Wijd Lord,1.0,0,0,0,22-3-2023 21:40,Darius
WienerPiemeI,1.0,0,0,0,15-6-2022 15:43,Illaoi
Wiceface,1.0,0,0,0,11-10-2023 18:30,Kaisa
White Phœnix,1.0,0,0,0,5-2-2023 14:54,Akali
Whimsy N Clumsy,1.0,0,0,0,15-1-2023 15:10,TwistedFate
WhatTh3DogDoin,1.0,0,0,0,5-9-2023 21:11,Blitzcrank
WeissDamm,1.0,0,0,0,15-6-2022 15:42,Urgot
Weishman,1.0,0,0,0,22-10-2022 19:22,TwistedFate
Weed n Chill,1.0,0,0,0,6-11-2022 20:59,Rengar
WatsGames2,1.0,0,0,0,2-7-2023 15:17,Ekko
Waterbae,1.0,0,0,0,26-3-2023 16:46,Rumble
WastingBandwidth,1.0,0,0,0,1-7-2022 18:15,Nautilus
WashedUpPoky,1.0,0,0,0,15-1-2023 15:9,MasterYi
WasAwesomeOnXbox,1.0,0,0,0,15-6-2022 15:42,Nidalee
Walkin Ward,1.0,0,0,0,28-9-2022 20:7,Kayn
WTFlori,1.0,0,0,0,14-2-2023 19:59,Vex
WRYYYYY,1.0,0,0,0,30-7-2022 12:42,Fizz
Výn,1.0,0,0,0,6-9-2022 10:27,Zyra
Vulcans Weapon,1.0,0,0,0,1-7-2022 18:16,Ornn
Vrisko ,1.0,0,0,0,22-9-2023 13:16,Darius
Voyageur 1,1.0,0,0,0,25-7-2022 12:6,Lillia
Vom Warmen Ufer,1.0,0,0,0,9-5-2023 17:7,Katarina
Volt1S,1.0,0,0,0,30-5-2023 14:34,Warwick
Voiski,1.0,0,0,0,1-7-2022 18:15,Zilean
VoidQu3en,1.0,0,0,0,13-5-2023 15:43,Kaisa
VohnemTe,1.0,0,0,0,25-3-2023 17:18,Soraka
Voahh,1.0,0,0,0,11-1-2023 20:36,Chogath
Vixtorbir03,1.0,0,0,0,18-5-2023 19:11,Kayn
Vivienné,1.0,0,0,0,5-2-2023 14:55,Jax
Vivalachs,1.0,0,0,0,1-7-2022 18:16,Leblanc
VioletFire,1.0,0,0,0,27-11-2022 18:27,Taric
Vinnør,1.0,0,0,0,21-7-2022 21:48,Ziggs
Vinipotaner,1.0,0,0,0,26-12-2022 14:28,Zac
VinceJk,1.0,0,0,0,2-7-2023 15:19,Zilean
Vikenzo,1.0,0,0,0,12-7-2022 12:26,Viktor
Vietalf,1.0,0,0,0,1-2-2023 21:54,KogMaw
Vi Arza,1.0,0,0,0,11-1-2023 20:36,Akali
Vhál,1.0,0,0,0,8-11-2022 11:43,Lucian
Vhandar,1.0,0,0,0,17-1-2023 11:22,Vayne
VetrixHoD,1.0,0,0,0,11-10-2023 18:29,Velkoz
VeroZeytox,1.0,0,0,0,21-2-2023 16:54,Sylas
VerelaEsani,1.0,0,0,0,18-10-2023 23:20,Corki
Ventûs,1.0,0,0,0,15-1-2023 15:9,Lux
VdownerV,1.0,0,0,0,16-12-2022 20:54,Vex
VayneCantKite,1.0,0,0,0,25-4-2023 12:6,MissFortune
Vasdell,1.0,0,0,0,14-2-2023 19:57,Malphite
ValleGOD,1.0,0,0,0,12-3-2023 14:27,MissFortune
VaToO67,1.0,0,0,0,17-12-2022 15:56,KSante
UwU Prismatik,1.0,0,0,0,12-3-2023 14:27,Sivir
Uubiuubi,1.0,0,0,0,9-6-2023 20:29,Kaisa
Usagi Tsukino,1.0,0,0,0,15-6-2022 15:42,KogMaw
Ursula Eule,1.0,0,0,0,2-7-2023 15:17,JarvanIV
Urgot ur mom,1.0,0,0,0,22-9-2023 15:18,Soraka
Upsilonne,1.0,0,0,0,5-2-2023 14:54,Anivia
UndeadICE,1.0,0,0,0,5-2-2023 14:54,Ahri
Uncles Bóytoy,1.0,0,0,0,26-3-2023 16:46,Gangplank
Ume1ec,1.0,0,0,0,24-1-2023 15:30,Shaco
Umbzarr,1.0,0,0,0,17-5-2023 20:12,Ekko
Ultro,1.0,0,0,0,27-1-2023 15:8,Singed
Ugift,1.0,0,0,0,8-7-2023 10:56,Bard
URUHARUSHIA104,1.0,0,0,0,1-8-2022 20:42,Leblanc
URF is Coming,1.0,0,0,0,23-8-2022 16:46,Sivir
URAQTi,1.0,0,0,0,4-5-2023 18:39,Kayn
U thnk u know me,1.0,0,0,0,27-11-2022 18:26,Mordekaiser
Twlightness,1.0,0,0,0,11-7-2022 18:4,Shyvana
Turkmaster,1.0,0,0,0,3-8-2022 14:48,Mordekaiser
Turbo Xer,1.0,0,0,0,7-2-2023 11:24,Syndra
Turbo VaZyragepa,1.0,0,0,0,7-2-2023 11:24,Elise
Tulum,1.0,0,0,0,17-5-2023 22:23,Nidalee
Tuckleberry,1.0,0,0,0,15-1-2023 15:10,Rell
